id,name,weight,height,experience,active,status,position,age,team,stats_log,url
4597500,Adonai Mitchell,205.0,74.0,0,True,Active,1,22.0,11,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4597500?lang=en&region=us
3050661,Bryant Mitchell,198.0,74.0,0,True,FA,1,32.0,27,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3050661?lang=en&region=us
4038938,Dillon Mitchell,202.0,73.0,0,True,FA,1,27.0,16,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4038938?lang=en&region=us
4570106,Myron Mitchell,185.0,73.0,1,True,FA,1,26.0,16,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4570106?lang=en&region=us
4035386,Osirus Mitchell,206.0,77.0,0,True,FA,1,27.0,9,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4035386?lang=en&region=us
3043225,Steven Mitchell Jr.,186.0,70.0,2,True,FA,1,30.0,34,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3043225?lang=en&region=us
3127588,Sean Modster,183.0,71.0,1,True,FA,1,28.0,33,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3127588?lang=en&region=us
4043629,Alex Mollette,294.0,76.0,1,True,FA,4,26.0,8,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4043629?lang=en&region=us
16791,Donte Moncrief,216.0,74.0,8,True,FA,1,31.0,34,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/16791?lang=en&region=us
4428037,Jacob Monk,308.0,75.0,0,True,Active,4,23.0,9,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4428037?lang=en&region=us
3118134,Christian Montano,300.0,76.0,1,True,FA,4,,18,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3118134?lang=en&region=us
4249030,D.J. Montgomery,201.0,73.0,4,True,Practice Squad,1,27.0,11,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4249030?lang=en&region=us
2577134,Ty Montgomery II,220.0,72.0,9,True,FA,1,31.0,17,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2577134?lang=en&region=us
4040655,Darnell Mooney,177.0,71.0,5,True,Active,1,26.0,1,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4040655?lang=en&region=us
2576581,Chris Moore,200.0,73.0,9,True,Practice Squad,1,31.0,22,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2576581?lang=en&region=us
4212909,David Moore,220.0,72.0,6,True,Active,1,29.0,29,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4212909?lang=en&region=us
3915416,DJ Moore,210.0,71.0,7,True,Active,1,27.0,3,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3915416?lang=en&region=us
4372414,Elijah Moore,180.0,70.0,4,True,Active,1,24.0,5,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4372414?lang=en&region=us
3051857,J'Mon Moore,205.0,75.0,3,True,FA,1,29.0,1,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3051857?lang=en&region=us
4069806,Jason Moore,213.0,74.0,4,True,FA,1,29.0,8,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4069806?lang=en&region=us
3909416,Jaylon Moore,198.0,71.0,1,True,FA,1,27.0,30,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3909416?lang=en&region=us
4372485,Rondale Moore,181.0,67.0,4,True,Day-To-Day,1,24.0,1,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4372485?lang=en&region=us
4430191,Skyy Moore,195.0,70.0,3,True,Active,1,24.0,12,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4430191?lang=en&region=us
4426990,Jalen Moreno-Cropper,172.0,72.0,1,True,Practice Squad,1,23.0,6,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4426990?lang=en&region=us
3699902,Stanley Morgan Jr.,205.0,72.0,5,True,FA,1,28.0,18,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3699902?lang=en&region=us
3040013,Patrick Morris,300.0,75.0,2,True,FA,4,29.0,10,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3040013?lang=en&region=us
4046165,Jimmy Morrissey,305.0,76.0,3,True,Practice Squad,4,26.0,19,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4046165?lang=en&region=us
2514122,Mitch Morse,305.0,77.0,10,True,Active,4,32.0,30,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2514122?lang=en&region=us
4428063,Tre Mosley,196.0,73.0,0,True,FA,1,23.0,4,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4428063?lang=en&region=us
2511330,Daniel Munyer,305.0,73.0,5,True,FA,4,32.0,10,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2511330?lang=en&region=us
3048026,Jimmy Murray,305.0,77.0,3,True,FA,4,29.0,30,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3048026?lang=en&region=us
3129307,Sam Mustipher,306.0,75.0,5,True,Active,4,28.0,24,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3129307?lang=en&region=us
4242000,Josh Myers,310.0,77.0,4,True,Active,4,26.0,9,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4242000?lang=en&region=us
4595348,Malik Nabers,200.0,72.0,0,True,Active,1,21.0,19,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4595348?lang=en&region=us
4426515,Puka Nacua,212.0,74.0,2,True,Day-To-Day,1,23.0,14,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4426515?lang=en&region=us
4048099,Samson Nacua,206.0,75.0,1,True,FA,1,26.0,18,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4048099?lang=en&region=us
4382466,Jalen Nailor,190.0,72.0,3,True,Active,1,25.0,16,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4382466?lang=en&region=us
2565338,Aaron Neary,299.0,76.0,1,True,FA,4,31.0,14,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2565338?lang=en&region=us
2515759,J.J. Nelson,160.0,70.0,5,True,FA,1,32.0,11,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2515759?lang=en&region=us
4240661,Dazz Newsome,184.0,70.0,1,True,FA,1,25.0,25,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4240661?lang=en&region=us
4426426,Joseph Ngata,217.0,75.0,1,True,FA,1,23.0,21,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4426426?lang=en&region=us
4367645,Hunter Nourzad,317.0,75.0,0,True,Active,4,23.0,12,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4367645?lang=en&region=us
4362465,Michael Novitsky,309.0,75.0,0,True,FA,4,24.0,26,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4362465?lang=en&region=us
4428144,Drake Nugent,298.0,73.0,0,True,Practice Squad,4,23.0,25,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4428144?lang=en&region=us
4049294,Antonio Nunn,204.0,71.0,0,True,FA,1,28.0,1,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4049294?lang=en&region=us
5215426,Praise Olatoke,205.0,74.0,0,True,Practice Squad,1,24.0,29,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/5215426?lang=en&region=us
4361370,Chris Olave,187.0,72.0,3,True,Active,1,24.0,18,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4361370?lang=en&region=us
4362617,Bryce Oliver,214.0,73.0,0,True,Practice Squad,1,24.0,10,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4362617?lang=en&region=us
4424106,Gunner Olszewski,190.0,72.0,6,True,Day-To-Day,1,27.0,19,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4424106?lang=en&region=us
4370807,Olu Oluwatimi,309.0,75.0,1,True,Active,4,25.0,26,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4370807?lang=en&region=us
3916566,K.J. Osborn,200.0,72.0,5,True,Active,1,27.0,17,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3916566?lang=en&region=us
4040718,Chris Owens,305.0,75.0,0,True,FA,4,26.0,19,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4040718?lang=en&region=us
4571579,Terique Owens,193.0,75.0,0,True,Practice Squad,1,25.0,25,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4571579?lang=en&region=us
4242433,Joshua Palmer,210.0,73.0,4,True,Active,1,25.0,24,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4242433?lang=en&region=us
4875912,Tejhaun Palmer,210.0,74.0,0,True,Practice Squad,1,24.0,22,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4875912?lang=en&region=us
4426407,Trey Palmer,190.0,73.0,2,True,Active,1,23.0,27,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4426407?lang=en&region=us
4046721,Mike Panasiuk,294.0,75.0,2,True,FA,4,27.0,11,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4046721?lang=en&region=us
16847,Matt Paradis,300.0,75.0,7,True,FA,4,35.0,29,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/16847?lang=en&region=us
4039468,Andrew Parchment,190.0,74.0,0,True,FA,1,26.0,29,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4039468?lang=en&region=us
4032749,Aaron Parker,209.0,74.0,1,True,FA,1,26.0,12,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4032749?lang=en&region=us
2978109,Zach Pascal,215.0,74.0,7,True,Active,1,29.0,22,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2978109?lang=en&region=us
4054085,Dezmon Patmon,225.0,76.0,3,True,FA,1,26.0,29,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4054085?lang=en&region=us
3134353,Tim Patrick,210.0,77.0,7,True,Active,1,30.0,8,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3134353?lang=en&region=us
4372774,Jarrett Patterson,310.0,76.0,2,True,Active,4,25.0,34,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4372774?lang=en&region=us
3691031,Javon Patterson,307.0,75.0,2,True,FA,4,27.0,7,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3691031?lang=en&region=us
3047504,Andre Patton,200.0,74.0,3,True,FA,1,30.0,21,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3047504?lang=en&region=us
4242377,Neil Pau'u,215.0,76.0,0,True,FA,1,29.0,2,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4242377?lang=en&region=us
4568063,JaVonta Payton,180.0,73.0,0,True,FA,1,26.0,22,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4568063?lang=en&region=us
2576498,Charone Peake,209.0,74.0,4,True,FA,1,32.0,30,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2576498?lang=en&region=us
4428209,Ricky Pearsall,192.0,75.0,0,True,Active,1,24.0,25,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4428209?lang=en&region=us
4368796,Josh Pearson,205.0,76.0,1,True,FA,1,27.0,27,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4368796?lang=en&region=us
4258195,Donovan Peoples-Jones,204.0,74.0,5,True,Practice Squad,1,25.0,8,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4258195?lang=en&region=us
2972460,Breshad Perriman,215.0,74.0,9,True,FA,1,31.0,11,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2972460?lang=en&region=us
4362019,A.T. Perry,205.0,77.0,2,True,Practice Squad,1,24.0,7,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4362019?lang=en&region=us
14070,Mike Person,305.0,76.0,9,True,FA,4,36.0,25,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/14070?lang=en&region=us
3127306,Dante Pettis,195.0,73.0,6,True,Practice Squad,1,28.0,18,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3127306?lang=en&region=us
3910265,Devin Phelps,190.0,73.0,0,True,FA,1,,22,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3910265?lang=en&region=us
3121398,De'Mornay Pierson-El,185.0,69.0,1,True,FA,1,28.0,7,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3121398?lang=en&region=us
4240557,Alex Pihlstrom,305.0,78.0,0,True,FA,4,25.0,18,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4240557?lang=en&region=us
4240866,Kalil Pimpleton,172.0,69.0,1,True,FA,1,25.0,19,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4240866?lang=en&region=us
4361915,Sam Pinckney,220.0,76.0,0,True,FA,1,24.0,29,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4361915?lang=en&region=us
3915470,Danny Pinter,301.0,76.0,5,True,Active,4,28.0,11,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3915470?lang=en&region=us
4035687,Michael Pittman Jr.,223.0,76.0,5,True,Active,1,27.0,11,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4035687?lang=en&region=us
4248099,Thyrick Pitts,201.0,74.0,1,True,FA,1,23.0,9,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4248099?lang=en&region=us
3042738,Ethan Pocic,320.0,78.0,8,True,Active,4,29.0,5,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3042738?lang=en&region=us
4258235,Whop Philyor,182.0,71.0,0,True,FA,1,26.0,16,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4258235?lang=en&region=us
4426354,George Pickens,200.0,75.0,3,True,Active,1,23.0,23,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4426354?lang=en&region=us
4360078,Alec Pierce,211.0,75.0,3,True,Active,1,24.0,11,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4360078?lang=en&region=us
4039604,Shawn Poindexter,213.0,77.0,2,True,FA,1,28.0,25,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4039604?lang=en&region=us
3929652,Brandon Polk,175.0,69.0,0,True,FA,1,27.0,14,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3929652?lang=en&region=us
4430637,Ja'Lynn Polk,203.0,73.0,0,True,Active,1,22.0,17,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4430637?lang=en&region=us
4430325,Makai Polk,192.0,75.0,1,True,FA,1,23.0,33,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4430325?lang=en&region=us
4035480,Sean Pollard,322.0,77.0,0,True,FA,4,26.0,33,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4035480?lang=en&region=us
3115255,Brandon Powell,181.0,68.0,7,True,Active,1,29.0,16,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3115255?lang=en&region=us
4035465,Cornell Powell,204.0,72.0,1,True,FA,1,26.0,12,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4035465?lang=en&region=us
3051407,Billy Price,308.0,76.0,6,True,FA,4,29.0,6,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3051407?lang=en&region=us
4036416,Byron Pringle,203.0,73.0,6,True,FA,1,30.0,28,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4036416?lang=en&region=us
3916204,James Proche II,193.0,71.0,5,True,Practice Squad,1,28.0,5,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3916204?lang=en&region=us
4239406,Blake Proehl,190.0,73.0,3,True,FA,1,25.0,16,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4239406?lang=en&region=us
4035776,Kendric Pryor,189.0,71.0,2,True,Practice Squad,1,26.0,4,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4035776?lang=en&region=us
2577792,Spencer Pulley,311.0,76.0,6,True,FA,4,31.0,15,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2577792?lang=en&region=us
4426393,Will Putnam,310.0,76.0,0,True,Practice Squad,4,24.0,13,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4426393?lang=en&region=us
3047572,Scott Quessenberry,310.0,75.0,6,True,Practice Squad,4,29.0,34,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3047572?lang=en&region=us
3115365,Trey Quinn,200.0,72.0,3,True,FA,1,28.0,8,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3115365?lang=en&region=us
3128689,Frank Ragnow,310.0,77.0,7,True,Active,4,28.0,8,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3128689?lang=en&region=us
4241397,Charleston Rambo,185.0,73.0,1,True,FA,1,25.0,21,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4241397?lang=en&region=us
3895857,Damion Ratley,200.0,74.0,4,True,FA,1,29.0,16,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3895857?lang=en&region=us
3895828,Anthony Ratliff-Williams,205.0,73.0,1,True,FA,1,27.0,26,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3895828?lang=en&region=us
2973405,Kalif Raymond,180.0,68.0,8,True,Active,1,30.0,8,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2973405?lang=en&region=us
4241802,Jalen Reagor,197.0,71.0,5,True,Active,1,25.0,24,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4241802?lang=en&region=us
2566609,Adam Redmond,290.0,78.0,3,True,FA,4,31.0,33,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2566609?lang=en&region=us
4362249,Jayden Reed,187.0,71.0,2,True,Active,1,24.0,9,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4362249?lang=en&region=us
5208436,Louis Rees-Zammit,209.0,74.0,0,True,Practice Squad,1,23.0,30,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/5208436?lang=en&region=us
2514816,Austin Reiter,301.0,75.0,7,True,Practice Squad,4,32.0,12,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2514816?lang=en&region=us
4372716,Nikko Remigio,187.0,69.0,2,True,Practice Squad,1,24.0,12,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4372716?lang=en&region=us
3144996,Keegan Render,307.0,76.0,0,True,FA,4,28.0,21,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3144996?lang=en&region=us
3135321,Hunter Renfrow,185.0,70.0,5,True,Active,1,28.0,13,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3135321?lang=en&region=us
3115306,Josh Reynolds,192.0,75.0,7,True,Day-To-Day,1,29.0,7,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3115306?lang=en&region=us
4686781,Brenden Rice,210.0,75.0,0,True,Active,1,22.0,24,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4686781?lang=en&region=us
4428331,Rashee Rice,204.0,73.0,2,True,Day-To-Day,1,24.0,12,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4428331?lang=en&region=us
3124369,A.J. Richardson,212.0,72.0,1,True,FA,1,29.0,22,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3124369?lang=en&region=us
16781,Paul Richardson Jr.,180.0,72.0,6,True,FA,1,32.0,26,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/16781?lang=en&region=us
3925357,Calvin Ridley,190.0,73.0,6,True,Active,1,29.0,10,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3925357?lang=en&region=us
4035015,Riley Ridley,200.0,73.0,3,True,FA,1,28.0,3,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4035015?lang=en&region=us
4360803,Marcus Riley,175.0,71.0,0,True,Day-To-Day,1,25.0,20,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4360803?lang=en&region=us
4037124,Sean Riley,178.0,68.0,0,True,FA,1,,17,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4037124?lang=en&region=us
4812371,Darece Roberson,170.0,69.0,0,True,FA,1,,26,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4812371?lang=en&region=us
4240429,Jaquarii Roberson,182.0,73.0,0,True,FA,1,26.0,14,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4240429?lang=en&region=us
4241888,Reggie Roberson Jr.,193.0,71.0,1,True,FA,1,26.0,10,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4241888?lang=en&region=us
13226,Andre Roberts,195.0,71.0,13,True,FA,1,36.0,29,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/13226?lang=en&region=us
17402,Seth Roberts,195.0,74.0,6,True,FA,1,33.0,9,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/17402?lang=en&region=us
4035851,Demetris Robertson,185.0,72.0,0,True,FA,1,,26,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4035851?lang=en&region=us
16799,Allen Robinson,210.0,74.0,11,True,Active,1,31.0,8,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/16799?lang=en&region=us
3043116,Demarcus Robinson,202.0,73.0,9,True,Active,1,30.0,14,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3043116?lang=en&region=us
4428367,Tayvion Robinson,191.0,70.0,0,True,FA,1,,29,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4428367?lang=en&region=us
4569587,Wan'Dale Robinson,185.0,68.0,3,True,Active,1,23.0,19,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4569587?lang=en&region=us
4360329,Stephon Robinson Jr.,180.0,70.0,0,True,FA,1,,22,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4360329?lang=en&region=us
4239992,Amari Rodgers,212.0,69.0,3,True,FA,1,25.0,11,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4239992?lang=en&region=us
2983209,Chester Rogers,180.0,73.0,6,True,FA,1,30.0,5,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2983209?lang=en&region=us
4429019,Marcus Rosemy-Jacksaint,205.0,73.0,0,True,Practice Squad,1,22.0,21,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4429019?lang=en&region=us
3052122,Devin Ross,192.0,69.0,4,True,FA,1,29.0,13,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3052122?lang=en&region=us
3052177,John Ross,190.0,71.0,6,True,Practice Squad,1,28.0,21,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3052177?lang=en&region=us
4360306,Justyn Ross,210.0,76.0,3,True,Practice Squad,1,24.0,12,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4360306?lang=en&region=us
3939146,Marvelle Ross,180.0,69.0,0,True,FA,1,28.0,30,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3939146?lang=en&region=us
2976182,Chase Roullier,312.0,76.0,6,True,FA,4,31.0,28,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/2976182?lang=en&region=us
4052137,Chris Rowland,170.0,68.0,1,True,FA,1,26.0,10,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4052137?lang=en&region=us
4603275,Wayne Ruby,190.0,73.0,0,True,FA,1,24.0,30,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4603275?lang=en&region=us
4241475,Henry Ruggs III,190.0,72.0,2,True,FA,1,25.0,13,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4241475?lang=en&region=us
4258199,Cesar Ruiz,316.0,76.0,5,True,Active,4,25.0,18,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4258199?lang=en&region=us
4040430,Kody Russey,295.0,74.0,2,True,FA,4,26.0,17,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4040430?lang=en&region=us
4360972,Sean Ryan,200.0,75.0,1,True,FA,1,25.0,33,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4360972?lang=en&region=us
4428421,Nick Samac,314.0,76.0,0,True,Active,4,23.0,33,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4428421?lang=en&region=us
4608294,Jalen Sample,200.0,76.0,0,True,FA,1,25.0,28,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4608294?lang=en&region=us
3121427,Curtis Samuel,195.0,71.0,8,True,Active,1,28.0,2,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3121427?lang=en&region=us
3126486,Deebo Samuel Sr.,215.0,72.0,6,True,Active,1,28.0,25,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/3126486?lang=en&region=us
4259908,Braylon Sanders,190.0,73.0,1,True,FA,1,25.0,15,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4259908?lang=en&region=us
13295,Emmanuel Sanders,180.0,71.0,12,True,FA,1,37.0,2,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/13295?lang=en&region=us
14922,Mohamed Sanu,210.0,74.0,11,True,FA,1,35.0,15,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/14922?lang=en&region=us
4040627,C.J. Saunders,190.0,70.0,1,True,FA,1,28.0,1,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4040627?lang=en&region=us
4259240,Savon Scarver,175.0,71.0,0,True,FA,1,,3,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4259240?lang=en&region=us
4361736,Joseph Scates,210.0,74.0,0,True,FA,1,24.0,30,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4361736?lang=en&region=us
4038544,Austin Schlottmann,300.0,78.0,6,True,Day-To-Day,4,29.0,19,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4038544?lang=en&region=us
4240771,John Michael Schmitz Jr.,320.0,76.0,2,True,Active,4,25.0,19,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4240771?lang=en&region=us
4384608,Sam Schnee,191.0,70.0,0,True,FA,1,24.0,10,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4384608?lang=en&region=us
4243554,Cole Schneider,309.0,75.0,1,True,FA,4,26.0,9,,http://sports.core.api.espn.com/v2/sports/football/leagues/nfl/athletes/4243554?lang=en&region=us
