id,name,abbreviation,week,year,home,away,url,pbp_url
401671698,Lions v 49ers,DET v SF,17,2024,25,8,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671698,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671698/competitions/401671698/plays?limit=300
401672006,Vikings v Eagles,MIN v PHI,4,2024,21,16,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401672006,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401672006/competitions/401672006/plays?limit=300
401671613,Cardinals v Broncos,ARI v DEN,4,2024,7,22,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671613,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671613/competitions/401671613/plays?limit=300
401671719,Titans v Bears,TEN v CHI,1,2024,3,10,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671719,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671719/competitions/401671719/plays?limit=300
401671659,Raiders v Chargers,LV v LAC,1,2024,24,13,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671659,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671659/competitions/401671659/plays?limit=300
401671696,Jets v 49ers,NYJ v SF,1,2024,25,20,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671696,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671696/competitions/401671696/plays?limit=300
401671721,Buccaneers v Lions,TB v DET,2,2024,8,27,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671721,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671721/competitions/401671721/plays?limit=300
401671652,Chargers v Panthers,LAC v CAR,2,2024,29,24,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671652,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671652/competitions/401671652/plays?limit=300
401671786,Bears v Texans,CHI v HOU,2,2024,34,3,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671786,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671786/competitions/401671786/plays?limit=300
401671646,Texans v Vikings,HOU v MIN,3,2024,16,34,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671646,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671646/competitions/401671646/plays?limit=300
401671763,Ravens v Cowboys,BAL v DAL,3,2024,6,33,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671763,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671763/competitions/401671763/plays?limit=300
401671490,Commanders v Bengals,WSH v CIN,3,2024,4,28,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671490,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671490/competitions/401671490/plays?limit=300
401671871,Rams v Bears,LAR v CHI,4,2024,3,14,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671871,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671871/competitions/401671871/plays?limit=300
401671857,Jaguars v Texans,JAX v HOU,4,2024,34,30,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671857,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671857/competitions/401671857/plays?limit=300
401671683,Titans v Dolphins,TEN v MIA,4,2024,15,10,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671683,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671683/competitions/401671683/plays?limit=300
401671700,Dolphins v Patriots,MIA v NE,5,2024,17,15,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671700,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671700/competitions/401671700/plays?limit=300
401671680,Giants v Seahawks,NYG v SEA,5,2024,26,19,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671680,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671680/competitions/401671680/plays?limit=300
401671802,Jaguars v Bears,JAX v CHI,6,2024,3,30,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671802,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671802/competitions/401671802/plays?limit=300
401671619,Texans v Patriots,HOU v NE,6,2024,17,34,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671619,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671619/competitions/401671619/plays?limit=300
401671764,Lions v Cowboys,DET v DAL,6,2024,6,8,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671764,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671764/competitions/401671764/plays?limit=300
401671730,Seahawks v Falcons,SEA v ATL,7,2024,1,26,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671730,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671730/competitions/401671730/plays?limit=300
401671710,Eagles v Giants,PHI v NYG,7,2024,19,21,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671710,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671710/competitions/401671710/plays?limit=300
401671667,Eagles v Bengals,PHI v CIN,8,2024,4,21,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671667,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671667/competitions/401671667/plays?limit=300
401671739,Falcons v Buccaneers,ATL v TB,8,2024,27,1,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671739,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671739/competitions/401671739/plays?limit=300
401671856,Colts v Texans,IND v HOU,8,2024,34,11,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671856,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671856/competitions/401671856/plays?limit=300
401671795,Cowboys v 49ers,DAL v SF,8,2024,25,6,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671795,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671795/competitions/401671795/plays?limit=300
401671704,Raiders v Bengals,LV v CIN,9,2024,4,13,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671704,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671704/competitions/401671704/plays?limit=300
401671661,Bears v Cardinals,CHI v ARI,9,2024,22,3,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671661,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671661/competitions/401671661/plays?limit=300
401671803,Giants v Panthers,NYG v CAR,10,2024,29,19,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671803,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671803/competitions/401671803/plays?limit=300
401671641,Steelers v Commanders,PIT v WSH,10,2024,28,23,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671641,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671641/competitions/401671641/plays?limit=300
401671676,Eagles v Cowboys,PHI v DAL,10,2024,6,21,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671676,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671676/competitions/401671676/plays?limit=300
401671642,Jaguars v Lions,JAX v DET,11,2024,8,30,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671642,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671642/competitions/401671642/plays?limit=300
401671748,Falcons v Broncos,ATL v DEN,11,2024,7,1,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671748,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671748/competitions/401671748/plays?limit=300
401671875,Steelers v Browns,PIT v CLE,12,2024,5,23,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671875,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671875/competitions/401671875/plays?limit=300
401671651,Chiefs v Panthers,KC v CAR,12,2024,29,12,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671651,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671651/competitions/401671651/plays?limit=300
401671794,Eagles v Rams,PHI v LAR,12,2024,14,21,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671794,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671794/competitions/401671794/plays?limit=300
401671779,Giants v Cowboys,NYG v DAL,13,2024,6,19,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671779,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671779/competitions/401671779/plays?limit=300
401671620,Colts v Patriots,IND v NE,13,2024,17,11,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671620,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671620/competitions/401671620/plays?limit=300
401671666,Eagles v Ravens,PHI v BAL,13,2024,33,21,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671666,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671666/competitions/401671666/plays?limit=300
401671648,Falcons v Vikings,ATL v MIN,14,2024,16,1,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671648,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671648/competitions/401671648/plays?limit=300
401671773,Bills v Rams,BUF v LAR,14,2024,14,2,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671773,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671773/competitions/401671773/plays?limit=300
401671854,Chiefs v Browns,KC v CLE,15,2024,5,12,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671854,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671854/competitions/401671854/plays?limit=300
401671639,Ravens v Giants,BAL v NYG,15,2024,19,33,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671639,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671639/competitions/401671639/plays?limit=300
401671766,Steelers v Eagles,PIT v PHI,15,2024,21,23,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671766,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671766/competitions/401671766/plays?limit=300
401671811,Browns v Bengals,CLE v CIN,16,2024,4,5,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671811,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671811/competitions/401671811/plays?limit=300
401671621,Rams v Jets,LAR v NYJ,16,2024,20,14,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671621,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671621/competitions/401671621/plays?limit=300
401671673,Jaguars v Raiders,JAX v LV,16,2024,13,30,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671673,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671673/competitions/401671673/plays?limit=300
401671800,Ravens v Texans,BAL v HOU,17,2024,34,33,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671800,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671800/competitions/401671800/plays?limit=300
401671842,Falcons v Commanders,ATL v WSH,17,2024,28,1,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671842,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671842/competitions/401671842/plays?limit=300
401671765,Cowboys v Eagles,DAL v PHI,17,2024,21,6,https://site.web.api.espn.com/apis/site/v2/sports/football/nfl/summary?event=401671765,sports.core.api.espn.com/v2/sports/football/leagues/nfl/events/401671765/competitions/401671765/plays?limit=300
